,teamName,teamId,opponent,matchId,startDate,h_a,xG,xT,xGA,xTA,xGD,xTD
0,Bournemouth,183,Aston Villa,1640676,2022-08-06,h,0.49692109033117193,0.84285325800894,0.7061367596779933,1.2440129659155106,-0.20921566934682134,-0.40115970790657063
1,Bournemouth,183,Man City,1640690,2022-08-13,a,0.2297360030541973,0.21314135290487177,1.2760362375276857,1.8381153718345122,-1.0463002344734884,-1.6249740189296404
2,Bournemouth,183,Arsenal,1640694,2022-08-20,h,0.2682192776541635,0.872813022319924,1.2597379562874402,0.8235768610089518,-0.9915186786332768,0.04923616131097219
3,Bournemouth,183,Liverpool,1640709,2022-08-27,a,0.28696675295094787,0.7058270519067862,3.3955367273796826,2.621467898393771,-3.1085699744287347,-1.9156408464869847
4,Bournemouth,183,Wolves,1640715,2022-08-31,h,0.5967643587326197,0.9158009691134062,1.1883721335296324,1.9469892376124844,-0.5916077747970128,-1.0311882684990783
5,Bournemouth,183,Nottingham Forest,1640731,2022-09-03,a,0.9831671278289569,0.8722391302651141,1.847552744282348,0.8847400316855741,-0.8643856164533912,-0.012500901420460009
6,Bournemouth,183,Newcastle,1640750,2022-09-17,a,0.7925362546279886,0.5159379760500363,1.6684712752969009,1.7347148013660427,-0.8759350206689123,-1.2187768253160063
7,Bournemouth,183,Brentford,1640755,2022-10-01,h,0.6827801150511479,0.8880898746696017,1.0733151387939324,1.1444946365245554,-0.3905350237427845,-0.25640476185495376
8,Bournemouth,183,Leicester,1640765,2022-10-08,h,1.6801191843747183,0.9807457523505253,1.4008126024460181,0.9617614874763736,0.27930658192870017,0.018984264874151724
9,Bournemouth,183,Fulham,1640776,2022-10-15,a,0.9862006585771361,0.9631939638364192,2.237625580070937,1.6244683987603064,-1.251424921493801,-0.6612744349238872
10,Bournemouth,183,Southampton,1640785,2022-10-19,h,1.0116022203249453,1.955984197214196,1.1373513122540455,0.9886445157683285,-0.12574909192910022,0.9673396814458676
11,Bournemouth,183,West Ham,1640802,2022-10-24,a,0.8038787891748002,0.7447652660114473,1.8560616591182935,1.2551263793877192,-1.0521828699434934,-0.5103611133762719
12,Bournemouth,183,Tottenham,1640805,2022-10-29,h,0.561468440102202,1.0009791239731238,2.115233600716218,2.168498391270427,-1.5537651606140161,-1.1675192672973034
13,Bournemouth,183,Leeds,1640817,2022-11-05,a,1.4874540082069418,0.9106074538448196,2.0521479764782997,1.7229262321916792,-0.5646939682713579,-0.8123187783468596
14,Bournemouth,183,Everton,1640824,2022-11-12,h,1.9476559839911658,1.256264303740182,1.0906628616775245,1.0772225443260517,0.8569931223136413,0.17904175941413025
15,Bournemouth,183,Chelsea,1640837,2022-12-27,a,0.569061583911504,0.8933070402511293,1.4942263546043206,0.859394731461821,-0.9251647706928167,0.03391230878930829
16,Bournemouth,183,Crystal Palace,1640844,2022-12-31,h,0.6434516404810049,1.0601331241250247,1.1466681493364268,1.1468501536808946,-0.5032165088554219,-0.0867170295558699
17,Bournemouth,183,Man Utd,1640862,2023-01-03,a,0.5368988092977209,0.8536115644080574,1.8055588987557907,1.2579268493564213,-1.2686600894580697,-0.4043152849483639
18,Bournemouth,183,Brentford,1640865,2023-01-14,a,0.49611651768993487,0.7628197243006442,1.2461107212257163,0.6118075040021027,-0.7499942035357814,0.15101222029854144
19,Bournemouth,183,Nottingham Forest,1640878,2023-01-21,h,1.2576092714756082,1.4155227507762405,1.7272453562581516,1.6403296917241408,-0.4696360847825434,-0.22480694094790032
20,Bournemouth,183,Brighton,1640900,2023-02-04,a,1.119775664324971,1.101848374171288,2.3724722441963517,1.3269138996934082,-1.2526965798713807,-0.22506552552212034
21,Bournemouth,183,Newcastle,1640918,2023-02-11,h,1.4641558146223541,1.195023658914011,1.5554183218757132,0.7080613470850197,-0.09126250725335905,0.4869623118289914
22,Bournemouth,183,Wolves,1640954,2023-02-18,a,1.125342541103361,0.9166567042589504,1.6776090025857657,1.932961877975258,-0.5522664614824047,-1.0163051737163076
23,Bournemouth,183,Man City,1640956,2023-02-25,h,1.5642756635274617,1.0929051702126595,2.4952450834428213,1.1716909269296387,-0.9309694199153595,-0.07878575671697918
24,Bournemouth,183,Arsenal,1640875,2023-03-04,a,0.9485241542442523,0.6024599586635885,2.1234866547708062,1.9654915874236385,-1.1749625005265538,-1.3630316287600501
25,Bournemouth,183,Liverpool,1640895,2023-03-11,h,0.6124508761364913,0.3667926576807587,1.551486945740537,1.5400668408847242,-0.9390360696040456,-1.1732741832039655
26,Bournemouth,183,Aston Villa,1640917,2023-03-18,a,0.7901378051664119,1.0083750009409784,2.4915744683663457,1.5380261881144346,-1.7014366631999338,-0.5296511871734562
27,Bournemouth,183,Fulham,1640937,2023-04-01,h,2.2227545151613204,1.0658810253043285,1.0986230257616194,1.076725502456871,1.124131489399701,-0.010844477152542442
28,Bournemouth,183,Brighton,1640735,2023-04-04,h,1.759685173317599,0.8800545688165416,2.218148044323484,1.139044802099509,-0.4584628710058847,-0.25899023328296733
29,Bournemouth,183,Leicester,1640963,2023-04-08,a,2.1795890587763522,0.9723753803427074,1.0144519718139853,1.0428932842130485,1.165137086962367,-0.07051790387034107
30,Bournemouth,183,Tottenham,1640981,2023-04-15,a,0.68751177479345,0.3833986298604309,1.9621600864524003,1.5820503762444798,-1.2746483116589502,-1.198651746384049
31,Bournemouth,183,West Ham,1640990,2023-04-23,h,1.6538352863529031,1.6954804367680125,1.8011897917821993,1.3172412215250617,-0.14735450542929618,0.3782392152429508
