,teamName,teamId,opponent,matchId,startDate,h_a,xG,xT,xGA,xTA,xGD,xTD
0,Crystal Palace,162,Arsenal,1640674,2022-08-05,h,1.139582409033567,0.8642246645682392,0.9059067014446887,0.859160350440117,0.23367570758887823,0.005064314128122249
1,Crystal Palace,162,Liverpool,1640689,2022-08-15,a,0.7497141514617631,0.733218362308848,2.4573971700347386,2.1053884490781596,-1.7076830185729754,-1.3721700867693116
2,Crystal Palace,162,Aston Villa,1640695,2022-08-20,h,3.086017406530695,1.2428647531892627,1.0306821946724494,0.975509554328156,2.0553352118582455,0.2673551988611067
3,Crystal Palace,162,Man City,1640710,2022-08-27,a,0.10370038855510248,0.2102591525024197,2.0442889387201943,1.8808472719360114,-1.940588550165092,-1.6705881194335916
4,Crystal Palace,162,Brentford,1640720,2022-08-30,h,0.8497795028842957,0.6348854437159903,1.153874088316031,1.5046114748540502,-0.3040945854317353,-0.8697260311380599
5,Crystal Palace,162,Newcastle,1640730,2022-09-03,a,1.0067058903520165,0.7473004519253477,3.1027367733889926,2.177797236232726,-2.096030883036976,-1.4304967843073781
6,Crystal Palace,162,Chelsea,1640756,2022-10-01,h,0.6722604057876789,0.7636387994096044,1.5249618581364872,1.1323320828870747,-0.8527014523488083,-0.3686932834774702
7,Crystal Palace,162,Leeds,1640768,2022-10-09,h,1.0688351765080446,1.1229443700323671,0.7926839834829392,1.351910430761241,0.2761511930251054,-0.22896606072887393
8,Crystal Palace,162,Leicester,1640778,2022-10-15,a,0.27381579747646995,0.5412349810728592,0.8189114020893845,0.9462918453009384,-0.5450956046129145,-0.4050568642280792
9,Crystal Palace,162,Wolves,1640790,2022-10-18,h,1.212460540119866,1.389911799097971,0.92218499821384,0.7624108374490937,0.290275541906026,0.6275009616488774
10,Crystal Palace,162,Everton,1640796,2022-10-22,a,1.16134808829395,0.7715176043954161,1.446976661043198,0.5675438496805514,-0.285628572749248,0.20397375471486467
11,Crystal Palace,162,Southampton,1640808,2022-10-29,h,0.9767401107434018,0.860755630422907,0.9054383020089434,1.303339903002349,0.07130180873445846,-0.4425842725794419
12,Crystal Palace,162,West Ham,1640822,2022-11-06,a,0.860908478666802,0.7574823681166678,0.28752012783630754,0.7040873541858974,0.5733883508304944,0.053395013930770396
13,Crystal Palace,162,Nottingham Forest,1640830,2022-11-12,a,1.2987194485716118,0.7322662866433992,1.1336777250804009,0.47942498460637756,0.16504172349121093,0.25284130203702165
14,Crystal Palace,162,Fulham,1640838,2022-12-26,h,0.3697484464045383,0.3522371802482962,2.7124502333835645,2.0074534950022813,-2.3427017869790263,-1.6552163147539851
15,Crystal Palace,162,Bournemouth,1640844,2022-12-31,a,1.1466681493364268,1.1468501536808946,0.6434516404810049,1.0601331241250247,0.5032165088554219,0.0867170295558699
16,Crystal Palace,162,Tottenham,1640858,2023-01-04,h,0.8789554575973924,1.0117141601936537,1.089104286383164,0.9221857348214129,-0.21014882878577157,0.08952842537224082
17,Crystal Palace,162,Chelsea,1640867,2023-01-15,a,0.7030208183934207,0.7792192219446091,1.237043379736982,1.712792225025587,-0.5340225613435613,-0.9335730030809778
18,Crystal Palace,162,Man Utd,1640736,2023-01-18,h,0.3949089359872909,1.1830334338719941,1.3299180208800816,1.2505175269956064,-0.9350090848927908,-0.06748409312361225
19,Crystal Palace,162,Newcastle,1640880,2023-01-21,h,0.4561876419169597,0.38809905972386766,1.3430469239490208,2.3666149451538416,-0.8868592820320611,-1.978515885429974
20,Crystal Palace,162,Man Utd,1640906,2023-02-04,a,1.2251010860225306,1.1336545309950026,2.1452308517556453,0.8922844344645389,-0.9201297657331147,0.2413700965304637
21,Crystal Palace,162,Brighton,1640920,2023-02-11,h,0.6173629889022203,0.5502871493806041,2.0247239826223202,2.1944234844975825,-1.4073609937201,-1.6441363351169784
22,Crystal Palace,162,Brentford,1640938,2023-02-18,a,1.1582734845238094,0.9814577956017045,0.9407286574089031,1.896113723737483,0.2175448271149063,-0.9146559281357785
23,Crystal Palace,162,Liverpool,1640958,2023-02-25,h,0.6105294302233315,0.9223857399861418,0.9526043221602892,0.9024044290383021,-0.3420748919369577,0.019981310947839726
24,Crystal Palace,162,Aston Villa,1640877,2023-03-04,a,0.2874463909455261,0.4844592542703664,1.0442013899868363,1.0197061940059045,-0.7567549990413103,-0.535246939735538
25,Crystal Palace,162,Man City,1640897,2023-03-11,h,0.12311597525917711,0.41996671395701224,2.207633187189119,0.9661018808284709,-2.0845172119299415,-0.5461351668714587
26,Crystal Palace,162,Brighton,1640746,2023-03-15,a,0.9122420832888993,0.8600608372881283,0.4589552161861821,0.8082913653876627,0.4532868671027172,0.05176947190046566
27,Crystal Palace,162,Arsenal,1640915,2023-03-19,a,0.7712211178786432,0.652509064326789,1.562162656224129,1.5970908395299284,-0.7909415383454859,-0.9445817752031394
28,Crystal Palace,162,Leicester,1640943,2023-04-01,h,2.3893977824697616,1.5605678010594142,0.21449164709558488,0.25177862227986264,2.1749061353741768,1.3087891787795516
29,Crystal Palace,162,Leeds,1640961,2023-04-09,a,2.285156955000534,1.4639408936288167,0.8256763050519048,1.5806010170842146,1.4594806499486292,-0.11666012345539789
30,Crystal Palace,162,Southampton,1640980,2023-04-15,a,0.7796833760760226,0.5669461404784967,0.835863375395695,0.861828597433649,-0.056179999319672436,-0.29488245695515236
31,Crystal Palace,162,Everton,1640996,2023-04-22,h,0.3798400372975645,1.0710115391503887,0.5151123643550815,0.841537762366458,-0.13527232705751696,0.22947377678393066
