,teamName,teamId,opponent,matchId,startDate,h_a,xG,xT,xGA,xTA,xGD,xTD
0,Brighton,211,Man Utd,1640682,2022-08-07,a,1.6673847307534815,1.3517791068309812,1.3772395850553552,1.1902958100863699,0.2901451456981263,0.16148329674461137
1,Brighton,211,Newcastle,1640687,2022-08-13,h,1.6449401375419732,1.270745367650984,0.12300913710814272,0.6630079953786514,1.5219310004338304,0.6077373722723325
2,Brighton,211,West Ham,1640703,2022-08-21,a,1.2620310740182663,1.006120558438221,0.900262601144921,1.4557442628522286,0.36176847287334535,-0.4496237044140077
3,Brighton,211,Leeds,1640707,2022-08-27,h,1.5879814881815204,1.608142771581452,0.9161628246730402,0.7200471545297549,0.6718186635084802,0.8880956170516972
4,Brighton,211,Fulham,1640716,2022-08-30,a,1.7715852128994256,0.8123927903886914,0.5517058623341317,0.5873337729816673,1.2198793505652938,0.22505901740702405
5,Brighton,211,Leicester,1640726,2022-09-04,h,2.1399273805504175,1.4984527764329878,1.0900436263916427,0.6886061486084587,1.0498837541587749,0.8098466278245291
6,Brighton,211,Liverpool,1640760,2022-10-01,a,1.1229929623325052,0.7804456288882496,1.4259838059205088,1.3516465868430265,-0.30299084358800354,-0.5712009579547769
7,Brighton,211,Tottenham,1640766,2022-10-08,h,0.7767447260472135,1.1033782925201552,0.41496092106919374,0.5069792824080834,0.3617838049780197,0.5963990101120717
8,Brighton,211,Brentford,1640775,2022-10-14,a,2.1018690789092216,2.306375724551225,1.549889080122507,1.2389483719608945,0.5519799987867147,1.0674273525903304
9,Brighton,211,Nottingham Forest,1640787,2022-10-18,h,2.2446695808206525,1.3509207669840468,0.1364775019858218,0.34163244569271217,2.1081920788348305,1.0092883212913346
10,Brighton,211,Man City,1640798,2022-10-22,a,0.3599206589967231,0.7029732656536558,1.5403519232260288,1.0530928267284934,-1.1804312642293056,-0.35011956107483755
11,Brighton,211,Chelsea,1640807,2022-10-29,h,1.8592897624849838,0.962715927874136,1.3158783101687144,1.3925704699552843,0.5434114523162694,-0.42985454208114837
12,Brighton,211,Wolves,1640823,2022-11-05,a,2.0328726785621947,1.7990636243990312,1.1438267110472822,0.4877389894426481,0.8890459675149125,1.3113246349563832
13,Brighton,211,Aston Villa,1640825,2022-11-13,h,0.7230936308391651,0.9520927657182778,1.3285450078072327,0.4940819241155417,-0.6054513769680676,0.45801084160273614
14,Brighton,211,Southampton,1640843,2022-12-26,a,0.6419943187503024,1.3308428206048908,2.022889574790703,1.1097932521103666,-1.3808952560404006,0.22104956849452417
15,Brighton,211,Arsenal,1640845,2022-12-31,h,1.2900528504043727,0.9979328407822541,2.4790523322746063,0.7995465634565041,-1.1889994818702336,0.19838627732574998
16,Brighton,211,Everton,1640859,2023-01-03,a,1.7917473384576323,0.6362794936122459,1.2701644441148487,0.8281076781252357,0.5215828943427836,-0.19182818451298977
17,Brighton,211,Liverpool,1640866,2023-01-14,h,1.5066907427212555,1.1762680078171692,0.9810268743355258,0.9517063791987997,0.5256638683857296,0.22456162861836948
18,Brighton,211,Leicester,1640886,2023-01-21,a,1.2691830142841563,0.9728419133312057,1.088115176385057,0.5437174890094073,0.1810678378990993,0.4291244243217984
19,Brighton,211,Bournemouth,1640900,2023-02-04,h,2.3724722441963517,1.3269138996934082,1.119775664324971,1.101848374171288,1.2526965798713807,0.22506552552212034
20,Brighton,211,Crystal Palace,1640920,2023-02-11,a,2.0247239826223202,2.1944234844975825,0.6173629889022203,0.5502871493806041,1.4073609937201,1.6441363351169784
21,Brighton,211,Fulham,1640940,2023-02-18,h,1.6941612227150327,1.332372500079605,0.3675590640438619,0.48121866640128824,1.3266021586711707,0.8511538336783167
22,Brighton,211,West Ham,1640881,2023-03-04,h,2.962644527386963,1.1157503827417958,0.32735329428910476,0.30795711580558793,2.6352912330978584,0.8077932669362079
23,Brighton,211,Leeds,1640903,2023-03-11,a,2.0404665255579206,1.3403245275772624,0.6845578834352696,0.7633785727588922,1.355908642122651,0.5769459548183702
24,Brighton,211,Crystal Palace,1640746,2023-03-15,h,0.4589552161861821,0.8082913653876627,0.9122420832888993,0.8600608372881283,-0.4532868671027172,-0.05176947190046566
25,Brighton,211,Brentford,1640939,2023-04-01,h,4.1400644759164145,2.0299321656420224,1.3873945842173447,0.839883571972611,2.7526698916990697,1.1900485936694114
26,Brighton,211,Bournemouth,1640735,2023-04-04,a,2.218148044323484,1.139044802099509,1.759685173317599,0.8800545688165416,0.4584628710058847,0.25899023328296733
27,Brighton,211,Tottenham,1640971,2023-04-08,a,1.5247607803574914,1.9196799423793591,0.6016877475435984,0.8044242876863126,0.923073032813893,1.1152556546930465
28,Brighton,211,Chelsea,1640975,2023-04-15,a,2.48639111996028,0.8708886622672066,0.6222151654115043,0.8249229340546853,1.864175954548776,0.04596572821252132
29,Brighton,211,Nottingham Forest,1641012,2023-04-26,a,1.950094780051616,1.1048584221907267,2.7052709330381353,0.7278586438776539,-0.7551761529865193,0.37699977831307285
30,Brighton,211,Wolves,1641028,2023-04-29,h,2.689557835957343,0.9693083503516949,0.5109401012220778,0.5461156160682452,2.1786177347352655,0.4231927342834497
31,Brighton,211,Man Utd,1640921,2023-05-04,h,1.906837357159543,0.9658602543180779,0.9960501329527673,0.7928098216641255,0.9107872242067756,0.17305043265395237
32,Brighton,211,Everton,1641036,2023-05-08,h,3.037213261146697,2.3385754475667775,1.8983163730484152,0.849388891740832,1.138896888098282,1.4891865558259454
