Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Marcus Ingvartsen,1. FSV Mainz 05,Bundesliga,2022,26,Forward,CAM,1,75,0,,,,,,,,,,0,,0.003,0.003,0.003,0.003,-0.045,-0.054,-0.006,-0.007,-0.007,-0.009,0.002,0.002
Naouirou Ahamada,VfB Stuttgart,Bundesliga,2022,20,Midfielder,CM,5,429,1,0.21,0.048,0.01,0.048,0.01,0.43,,0.382,,0,,0.109,0.023,0.109,0.023,-0.058,-0.012,0.11,0.023,-0.003,-0.001,0.113,0.024
Milos Pantovic,1. FC Union Berlin,Bundesliga,2022,26,Midfielder,WAM,2,27,0,,0.064,0.213,0.064,0.213,,,,,0,,0.029,0.098,0.029,0.098,-0.066,-0.222,0.004,0.012,-0.001,-0.002,0.004,0.014
Delano Burgzorg,1. FSV Mainz 05,Bundesliga,2022,23,Forward,WAM,5,107,0,,0.031,0.026,0.031,0.026,,,,,0,,0.065,0.054,0.064,0.054,-0.071,-0.06,0.061,0.051,0.052,0.043,0.009,0.008
Mathys Tel,FC Bayern München,Bundesliga,2022,17,Forward,FW,2,35,0,,0.022,0.056,0.022,0.056,,,,,0,,0.021,0.054,0.021,0.054,-0.093,-0.24,-0.048,-0.124,-0.017,-0.043,-0.032,-0.081
Leandro Barreiro,1. FSV Mainz 05,Bundesliga,2022,22,Midfielder,CM,5,137,0,,0.183,0.12,0.183,0.12,0.376,,0.321,,0,,0.061,0.04,0.061,0.04,-0.098,-0.064,-0.123,-0.081,-0.029,-0.019,-0.094,-0.062
Christian Groß,SV Werder Bremen,Bundesliga,2022,33,Defender,DMC,4,325,0,,0.015,0.004,0.015,0.004,,,,,0,,0.038,0.011,0.038,0.01,-0.182,-0.05,0.07,0.019,0.021,0.006,0.049,0.014
Morten Thorsby,1. FC Union Berlin,Bundesliga,2022,26,Midfielder,CM,4,196,1,0.459,0.352,0.162,0.352,0.162,0.094,,-0.009,,0,,0.01,0.005,0.01,0.005,-0.185,-0.085,0.023,0.011,0.013,0.006,0.011,0.005
Sebastian Polter,FC Schalke 04,Bundesliga,2022,31,Forward,FW,5,175,0,,0.192,0.099,0.192,0.099,0.556,,0.364,,0,,0.059,0.03,0.059,0.03,-0.187,-0.096,-0.368,-0.189,-0.46,-0.237,0.093,0.048
Omar Marmoush,VfL Wolfsburg,Bundesliga,2022,23,Forward,FW,5,284,0,,0.518,0.164,0.518,0.164,0.18,,0.134,,0,,0.092,0.029,0.092,0.029,-0.191,-0.061,0.096,0.031,0.052,0.017,0.044,0.014
Piero Hincapié,Bayer 04 Leverkusen,Bundesliga,2022,20,Defender,CB,4,273,0,,0.11,0.036,0.11,0.036,,,,,0,,0.075,0.025,0.07,0.023,-0.231,-0.076,0.074,0.025,0.045,0.015,0.029,0.01
Luca Kilian,1. FC Köln,Bundesliga,2022,23,Defender,CB,5,450,1,0.2,0.783,0.157,0.783,0.157,0.7,,0.052,,0,,0.043,0.009,0.043,0.009,-0.415,-0.083,0.106,0.021,0.184,0.037,-0.079,-0.016
Sebastiaan Bornauw,VfL Wolfsburg,Bundesliga,2022,23,Defender,CB,4,270,0,,,,,,,,,,0,,0.021,0.007,0.02,0.007,-0.434,-0.145,0.11,0.037,0.101,0.034,0.009,0.003
Hrvoje Smolcic,Eintracht Frankfurt,Bundesliga,2022,22,Defender,CB,1,3,0,,,,,,,,,,0,,0.001,0.028,0.001,0.024,,,0.007,0.218,0,-0.015,0.008,0.233
Angelo Stiller,TSG Hoffenheim,Bundesliga,2022,21,Midfielder,DMC,1,5,0,,,,,,,,,,0,,,,,,,,-0.003,-0.05,-0.002,-0.037,-0.001,-0.013
Clinton Mola,VfB Stuttgart,Bundesliga,2022,,,,1,14,0,,,,,,,,,,0,,0,0.002,,,,,0.001,0.006,0.001,0.006,,
